"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1750897","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","1","31","13895.5483870968","405.82540077474","14033","14216","12301","13251","13349","14200","14210.5"
"1750897","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","2","31","12609.935483871","138.819291522917","12629","12781","12248","12411.5","12419","12763","12772"
"1750897","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","3","31","9615.83870967742","322.004875405554","9561","10679","9270","9288.5","9304","9998","10102"
"1800413","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","1","194","15583.4948453608","452.079217775244","15713","16164","13220","14490.15","15060.4","15937.1","15969.8"
"1800413","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","2","194","13126.1494845361","195.140532128837","13205","13410","12559","12779.65","12800.1","13327.7","13349.55"
"1800413","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","3","194","10263.6082474227","358.53335546119","10205.5","11538","9662","9789","9834.8","10722.7","10854.9"
"1787658","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","1","21","14058.5714285714","258.540629578519","13984","14581","13574","13669","13807","14399","14402"
"1787658","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","2","21","12407.8095238095","208.440547650312","12395","12776","12005","12102","12119","12637","12676"
"1787658","lc8x_l1tp_2016362_2218_2017073_xxxx_tct","3","21","9954.28571428571","368.717119599449","10037","10599","9250","9504","9509","10377","10418"
"1750897","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","1","28","13909.75","497.651865895859","14070","14283","12190","12847.6","13413.2","14264.3","14275.25"
"1750897","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","2","28","12223.75","45.4007872341602","12217.5","12383","12173","12175.35","12180.9","12258.6","12307"
"1750897","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","3","28","9772.42857142857","218.966330672672","9711.5","10471","9584","9596.3","9610.8","10024.5","10270"
"1800413","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","1","193","13662.3523316062","769.424541599688","13870","14576","11125","11700.2","12593.6","14368.2","14446.2"
"1800413","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","2","193","12260.8704663212","64.7899555638751","12240","12422","12142","12188.2","12201","12377.8","12393.4"
"1800413","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","3","193","9942.97409326425","353.083005397237","9833","11028","9387","9544.6","9587.4","10375.2","10729.8"
"1787658","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","1","21","13521.4285714286","511.355802883723","13417","14542","12743","12821","12931","14222","14456"
"1787658","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","2","21","12304","46.0554014204632","12310","12372","12198","12234","12239","12363","12366"
"1787658","lc8x_l1tp_2017005_0150_2017071_xxxx_tct","3","21","9984.33333333333","241.646711819825","10063","10357","9509","9551","9630","10250","10272"
"1750897","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","1","31","16364.8064516129","268.810146057875","16451","16633","15629","15856","15972","16621","16625"
"1750897","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","2","31","12771.7419354839","40.2467122814071","12783","12821","12684","12700","12718","12813","12816"
"1750897","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","3","31","8494.45161290323","48.117106251088","8502","8568","8355","8387.5","8446","8539","8552"
"1800413","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","1","194","15787.6855670103","320.854766909642","15872.5","16349","14348","15108.15","15331.1","16082.7","16137.35"
"1800413","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","2","194","12487.7886597938","69.3006641158597","12490","12660","12320","12373.65","12403.3","12578.7","12600.35"
"1800413","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","3","194","8661.09793814433","81.6432635480317","8670.5","8829","8289","8515.95","8554.2","8750","8777"
"1787658","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","1","21","17314.7142857143","160.572458054656","17304","17656","17043","17052","17122","17473","17564"
"1787658","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","2","21","13475.0476190476","54.0568924286961","13470","13571","13398","13403","13404","13551","13561"
"1787658","lc8x_l1tp_2017012_1607_2017070_xxxx_tct","3","21","8002.85714285714","37.3514199385856","7995","8078","7954","7957","7971","8064","8066"
"1750897","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","1","28","11937.75","277.34369972613","11896","13310","11665","11810.95","11848.3","11924.3","12049.15"
"1750897","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","2","28","12058.8928571429","51.7732515563739","12067.5","12092","11799","12048.55","12057.7","12080.3","12082.3"
"1750897","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","3","28","10795.5357142857","98.6293030391547","10803","11050","10398","10687.05","10771.9","10841.3","10855.5"
"1800413","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","1","194","16948.2783505155","3985.71231369101","15168.5","28903","12078","13452.8","14316.6","24391.8","26175.55"
"1800413","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","2","194","12076.7989690722","232.804162398398","12036","12997","11742","11834.15","11863.9","12373.8","12688.95"
"1800413","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","3","194","10313.6907216495","920.549310675408","10083.5","12789","8727","9155.95","9253.4","11703.4","12321.4"
"1787658","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","1","21","17583.0952380952","1101.72346370411","17522","19980","16121","16285","16337","19141","19205"
"1787658","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","2","21","13118.3333333333","67.8758670908397","13129","13255","12995","13006","13047","13190","13215"
"1787658","lc8x_l1tp_2017021_0636_2017070_xxxx_tct","3","21","12016.7142857143","184.427802366439","11998","12404","11758","11777","11793","12269","12293"
"1750897","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","1","31","16955.0967741935","547.858336606506","17045","17772","15356","15859","16416","17614","17670.5"
"1750897","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","2","31","12091.0322580645","67.4054814145792","12066","12226","11986","12019","12024","12210","12222.5"
"1750897","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","3","31","11451.6451612903","415.404666029571","11397","12171","10859","10921","10988","12043","12084.5"
"1800413","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","1","194","20736","1611.01410150041","21257","22430","12567","16692.55","18698.2","21870","22110.2"
"1800413","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","2","194","12575.5051546392","192.143088073799","12623","12826","11594","12113.1","12397.5","12733.1","12749.4"
"1800413","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","3","194","14145.4278350515","608.65054800262","14329.5","15039","11933","12671.3","13190","14660.4","14796.3"
"1787658","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","1","21","18109.1904761905","1183.69382101317","18399","19502","15453","15819","16550","19389","19453"
"1787658","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","2","21","12252.2857142857","87.4203310775834","12251","12403","12034","12134","12187","12379","12385"
"1787658","lc8x_l1tp_2017044_1455_2017059_xxxx_tct","3","21","12388.9047619048","573.390172985368","12474","13309","10952","11431","11775","13045","13180"
"1750897","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","1","31","15245.4838709677","2825.07238693062","13623","21079","12466","12507","12548","19388","20074"
"1750897","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","2","31","12040.5483870968","551.302871309391","11730","13135","11512","11521","11533","12954","13046.5"
"1750897","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","3","31","11266.6129032258","487.550659071742","11047","12303","10789","10797.5","10819","12126","12180.5"
"1800413","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","1","194","15132.4329896907","2031.56520432502","14730","23502","12278","12711.85","13046","17626","19164.85"
"1800413","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","2","194","12115.4742268041","423.152677471704","12027","13564","11395","11553.25","11664.2","12696.4","12942.45"
"1800413","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","3","194","11076.1030927835","707.637798287736","10938","13153","9845","10169.65","10314.1","12105.2","12447"
"1787658","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","1","21","13888.7142857143","255.921304868732","13793","14377","13479","13621","13655","14223","14331"
"1787658","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","2","21","11865.5238095238","178.276363842103","11882","12168","11580","11622","11658","12080","12153"
"1787658","lc8x_l1tp_2017060_1618_2017075_xxxx_tct","3","21","10000.4761904762","304.617238357848","9993","10464","9468","9499","9605","10343","10432"
"1750897","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","1","28","13341.6071428571","204.481700582267","13412","13644","12883","12964.05","13062.6","13535.9","13569.4"
"1750897","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","2","28","11400.9642857143","90.3989028706192","11435.5","11514","11197","11218.05","11275.3","11492.9","11505.25"
"1750897","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","3","28","10141.1071428571","177.588650639558","10059","10595","9942","9953.45","9980.1","10371.7","10517.45"
"1800413","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","1","194","13497.9329896907","319.466330650031","13545.5","14218","12303","12934.5","13113.3","13860.5","13924.7"
"1800413","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","2","194","11409.3144329897","115.801639844216","11400.5","11723","11131","11206.7","11280.9","11559.8","11581.8"
"1800413","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","3","194","10309.5721649485","203.185276098609","10336","10795","9727","9978.85","10027.2","10542.5","10609.1"
"1787658","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","1","21","14502.8571428571","225.959130312162","14466","14908","13937","14231","14321","14842","14876"
"1787658","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","2","21","11587.4285714286","171.39824136454","11577","11882","11250","11303","11381","11803","11829"
"1787658","lc8x_l1tp_2017069_0611_2017076_xxxx_tct","3","21","9946.28571428571","250.662151681729","10012","10344","9467","9525","9587","10208","10322"
"1750897","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","1","31","15936.7419354839","2518.49582049474","14681","22295","14518","14543","14562","20664","21848"
"1750897","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","2","31","13372.0967741935","468.03812913328","13401","14008","12497","12555.5","12799","13901","13960.5"
"1750897","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","3","31","9891.09677419355","1517.12709541947","9180","13370","8834","8868","8895","12722","13051.5"
"1800413","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","1","194","13883.5103092784","406.022195463783","13926.5","14575","11472","13101.95","13671.5","14255.1","14322.2"
"1800413","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","2","194","12271.0412371134","372.928653597587","12289.5","13661","11203","11687.9","11782.7","12654.5","12819.4"
"1800413","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","3","194","9955.87628865979","265.752222349248","9931","11168","9101","9632","9704.3","10241","10371"
"1787658","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","1","21","13981.0952380952","460.738527232302","14121","14855","12871","13189","13369","14351","14354"
"1787658","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","2","21","12238.8571428571","557.238574195495","12424","12952","11042","11387","11519","12854","12904"
"1787658","lc8x_l1tp_2017092_0609_2017104_xxxx_tct","3","21","9951.33333333333","349.64229339903","9825","10760","9545","9556","9606","10418","10534"
"1750897","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","1","31","17891.5161290323","1516.36864187589","17837","21234","15148","15811.5","15869","19689","20375"
"1750897","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","2","31","13153.6451612903","303.605066754723","13168","14059","12582","12707.5","12791","13492","13623.5"
"1750897","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","3","31","11953.2258064516","993.658046804078","11719","14563","10243","10735","10817","13386","13653"
"1800413","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","1","194","16195.8659793814","2191.65452739195","16253","20798","12096","12869.5","13397.7","19286.8","19726.8"
"1800413","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","2","194","12894.3453608247","489.102169205343","12992","13873","11564","12128.3","12182.2","13466.5","13569.6"
"1800413","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","3","194","11204.175257732","799.397428641303","11004","13054","9505","10117.45","10294.5","12498.2","12593.4"
"1787658","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","1","21","14325.5238095238","264.625701519641","14289","15130","13904","13905","14065","14628","14633"
"1787658","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","2","21","13236.9523809524","663.402251744029","13412","14126","11847","12243","12348","14098","14103"
"1787658","lc8x_l1tp_2017108_2107_2017121_xxxx_tct","3","21","9594.95238095238","427.740046779639","9480","10476","9014","9030","9039","10174","10220"
"1750897","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","1","28","14659.0357142857","98.5004162964909","14684","14789","14462","14487.7","14519.5","14769.2","14780.3"
"1750897","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","2","28","12144.5714285714","254.538133441065","12257.5","12467","11561","11733.95","11814","12411.6","12441.6"
"1750897","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","3","28","10250.5714285714","129.720905129101","10206.5","10618","10085","10099.25","10114.6","10396.6","10450.2"
"1800413","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","1","193","16302.3005181347","939.916332075262","16097","19050","14070","14900.2","15456.6","17797.4","18253.6"
"1800413","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","2","193","12334.9689119171","492.816056653153","12319","13366","11226","11613.2","11741.6","13037.8","13159.4"
"1800413","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","3","193","10225.4196891192","391.774814447432","10211","11200","9571","9675.8","9718.4","10729.6","10894.6"
"1787658","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","1","21","14920.5714285714","530.429502519286","14989","15676","14076","14089","14172","15440","15474"
"1787658","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","2","21","11753.2380952381","218.680795855947","11823","12024","11274","11336","11483","11993","12017"
"1787658","lc8x_l1tp_2017117_1630_2017135_xxxx_tct","3","21","10694.1904761905","139.306359886266","10687","10855","10186","10589","10612","10835","10849"
"1750897","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","1","31","14644.5806451613","225.23436300789","14722","14899","13661","14332","14481","14785","14822"
"1750897","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","2","31","12984.8064516129","433.329237366912","13042","13537","11903","12253","12528","13457","13495"
"1750897","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","3","31","9571.38709677419","211.625719517478","9499","10313","9332","9358","9370","9769","9902.5"
"1800413","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","1","194","14335.8453608247","449.493897097157","14350.5","14876","11363","13589.05","14108","14737.1","14778.05"
"1800413","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","2","194","12716.6649484536","461.287313509055","12734","13644","10579","12000.95","12219.1","13342.7","13511.8"
"1800413","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","3","194","9717.05154639175","258.177906735053","9720.5","11218","9252","9327.85","9411.1","9937","10040.8"
"1787658","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","1","21","15103.2857142857","767.631040465219","15304","15976","12919","13800","13936","15813","15822"
"1787658","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","2","21","13194.5238095238","1074.87243982938","13628","14543","10855","11086","11403","14147","14213"
"1787658","lc8x_l1tp_2017140_2342_2017145_xxxx_tct","3","21","9424.28571428571","525.58635283435","9241","10789","8796","8936","8989","10282","10346"
"1750897","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","1","28","14544.1785714286","58.7947173057987","14545.5","14718","14438","14459.35","14467","14588.8","14629.4"
"1750897","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","2","28","12638.7142857143","273.853821123451","12691.5","13020","12059","12220.85","12335.7","12962.5","12994.15"
"1750897","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","3","28","9812.67857142857","149.694764393323","9771.5","10318","9643","9645.35","9656.5","9942.3","10007.7"
"1800413","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","1","194","14569.0463917526","314.893209815565","14663.5","15016","13011","13869.9","14290.9","14809.1","14831.05"
"1800413","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","2","194","12878.7835051546","316.606201085652","12953","13396","11538","12284.2","12513.8","13187.3","13248.05"
"1800413","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","3","194","9916.39175257732","190.581931666519","9861","10802","9663","9725.65","9751.8","10142.4","10283.4"
"1787658","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","1","21","14965.380952381","439.917887359729","14949","15580","14196","14245","14394","15537","15568"
"1787658","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","2","21","12314.619047619","485.385874968615","12079","13314","11723","11750","11842","13009","13040"
"1787658","lc8x_l1tp_2017149_1952_2017166_xxxx_tct","3","21","10016.0476190476","232.716023554562","10097","10373","9519","9672","9684","10235","10358"
"1750897","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","1","31","16383.3870967742","516.158223636858","16372","17332","15639","15737","15757","17219","17261.5"
"1750897","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","2","31","12837.7096774194","254.535681002145","12851","13288","12384","12432.5","12457","13200","13203.5"
"1750897","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","3","31","10379.0322580645","418.495837006054","10334","11116","9801","9856.5","9873","10932","11073.5"
"1800413","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","1","194","15525.2680412371","1171.3311104332","15881","17840","12627","13153.25","13576.6","16804.3","16963.05"
"1800413","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","2","194","13677.293814433","626.209984201683","13761","15222","12350","12576.95","12720.3","14409","14815.7"
"1800413","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","3","194","9941.18556701031","773.551493808262","10060","11810","7943","8297.15","8722.8","10847","11046"
"1787658","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","1","21","12431.9047619048","107.343329910109","12428","12645","12210","12218","12276","12528","12582"
"1787658","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","2","21","12022.1904761905","153.764306341758","12000","12291","11687","11778","11876","12201","12253"
"1787658","lc8x_l1tp_2017156_0049_2017167_xxxx_tct","3","21","10570.2857142857","126.952803378713","10595","10836","10347","10368","10417","10742","10750"
"1750897","re1x_l3ax_2017084_1115_0000000_tct","1","1071","13002.8300653595","122.19647528413","13039","13217","12442","12762","12840","13123","13141"
"1750897","re1x_l3ax_2017084_1115_0000000_tct","2","1071","11975.9056956116","257.350387486579","12020","12384","11020","11483","11618","12270","12313"
"1750897","re1x_l3ax_2017084_1115_0000000_tct","3","1071","9923.29785247432","73.2200625247718","9916","10227","9750","9821","9837","10025","10064"
"1800413","re1x_l3ax_2017084_1115_0000000_tct","1","6900","12903.9382608696","290.016317672766","12924","13559","11708","12399.95","12509","13254","13319"
"1800413","re1x_l3ax_2017084_1115_0000000_tct","2","6900","11620.6089855072","430.016153544783","11572","12890","10444","10952","11071","12173.1","12275"
"1800413","re1x_l3ax_2017084_1115_0000000_tct","3","6900","9991.54246376812","120.118933281934","9998","10406","9640","9799","9834","10146","10182"
"1787658","re1x_l3ax_2017084_1115_0000000_tct","1","782","12922.1355498721","378.770373296557","13042","13411","11861","11999.15","12185.2","13280.8","13334"
"1787658","re1x_l3ax_2017084_1115_0000000_tct","2","782","11599.0217391304","527.921652306162","11671.5","12408","10385","10478","10602.8","12259.9","12300.95"
"1787658","re1x_l3ax_2017084_1115_0000000_tct","3","782","10018.0025575448","145.025522037006","9995","10409","9773","9835","9846.1","10289.2","10333.95"
"1750897","re1x_l3ax_2017131_1102_0000000_tct","1","1071","13471.6984126984","144.837213125251","13496","13707","12769","13188","13288","13639","13660.5"
"1750897","re1x_l3ax_2017131_1102_0000000_tct","2","1071","12420.2166199813","259.334835242485","12467","12856","11307","11920.5","12071","12707","12745.5"
"1750897","re1x_l3ax_2017131_1102_0000000_tct","3","1071","9841.31559290383","86.3094808017073","9827","10218","9673","9734","9749","9954","10005.5"
"1800413","re1x_l3ax_2017131_1102_0000000_tct","1","6900","13757.8620289855","274.585047567812","13777","14685","11897","13341.95","13458","14097","14179"
"1800413","re1x_l3ax_2017131_1102_0000000_tct","2","6900","12846.3311594203","506.764519333088","12890.5","13834","10786","11996","12206","13516","13591"
"1800413","re1x_l3ax_2017131_1102_0000000_tct","3","6900","9725.89710144927","151.251183664114","9712","10413","9384","9506.95","9539","9921","9991.05"
"1787658","re1x_l3ax_2017131_1102_0000000_tct","1","782","13406.0294117647","542.048093934184","13577","14124","12155","12282","12430.2","13955.9","13995.95"
"1787658","re1x_l3ax_2017131_1102_0000000_tct","2","782","12244.4718670077","862.879891198015","12488","13395","10453","10532.05","10705.2","13153.9","13229.8"
"1787658","re1x_l3ax_2017131_1102_0000000_tct","3","782","9978.7621483376","277.659676544848","9893","10587","9598","9658.05","9687","10470.6","10532"
"1787658","re1x_l3ax_2017170_1119_0000000_tct","1","22","10838","58.0385750210684","10837","10971","10750","10752.2","10757.2","10903.9","10905.95"
"1787658","re1x_l3ax_2017170_1119_0000000_tct","2","22","12332.1818181818","40.0352658392886","12333.5","12392","12250","12271.35","12279.4","12377.2","12388.45"
"1787658","re1x_l3ax_2017170_1119_0000000_tct","3","22","10163.5454545455","21.535634417949","10163.5","10210","10131","10134.25","10139.2","10188.6","10194.7"
"1750897","re1x_l3ax_2017241_1115_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1750897","re1x_l3ax_2017241_1115_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1750897","re1x_l3ax_2017241_1115_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1800413","re1x_l3ax_2017241_1115_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1800413","re1x_l3ax_2017241_1115_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1800413","re1x_l3ax_2017241_1115_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1787658","re1x_l3ax_2017241_1115_0000000_tct","1","782","13450.4104859335","343.429642916599","13359.5","14250","12788","13015","13086.1","14003.9","14078.8"
"1787658","re1x_l3ax_2017241_1115_0000000_tct","2","782","11686.7953964194","534.654719151692","11523.5","12811","10772","11023.05","11093.1","12505.9","12596.95"
"1787658","re1x_l3ax_2017241_1115_0000000_tct","3","782","9968.83375959079","185.431539419419","10027.5","10333","9581","9640.05","9680","10166.8","10200.85"
"1750897","re2x_l3ax_2017090_1124_0000000_tct","1","1071","13644.695611578","125.439953872172","13651","13955","13338","13435.5","13474","13816","13864"
"1750897","re2x_l3ax_2017090_1124_0000000_tct","2","1071","11385.0308123249","167.758326347932","11413","11643","10741","11068.5","11154","11574","11596"
"1750897","re2x_l3ax_2017090_1124_0000000_tct","3","1071","10135.58356676","77.8347414849737","10126","10422","9998","10029","10045","10238","10286"
"1800413","re2x_l3ax_2017090_1124_0000000_tct","1","6901","14615.6032459064","220.778160574283","14631","15357","13737","14205","14324","14857","14940"
"1800413","re2x_l3ax_2017090_1124_0000000_tct","2","6901","10896.6219388494","190.163927239014","10897","11815","10347","10611","10661","11091","11169"
"1800413","re2x_l3ax_2017090_1124_0000000_tct","3","6901","10499.1673670483","86.9946122695057","10501","10759","10242","10352","10384","10608","10642"
"1787658","re2x_l3ax_2017090_1124_0000000_tct","1","783","13124.8045977011","464.697623413823","13283","13689","11916","12013.3","12148.8","13524","13557.9"
"1787658","re2x_l3ax_2017090_1124_0000000_tct","2","783","11267.9208173691","460.686931619576","11361","12001","10204","10290.1","10373.2","11771.6","11813.9"
"1787658","re2x_l3ax_2017090_1124_0000000_tct","3","783","10056.245210728","216.347773809089","10005","10578","9732","9811","9832","10497","10531.9"
"1750897","re2x_l3ax_2017099_1113_0000000_tct","1","1071","13517.441643324","149.946389493568","13555","13743","12822","13228.5","13314","13669","13690"
"1750897","re2x_l3ax_2017099_1113_0000000_tct","2","1071","12178.7488328665","281.579253689702","12260","12568","11014","11634","11752","12470","12495"
"1750897","re2x_l3ax_2017099_1113_0000000_tct","3","1071","9834.197945845","94.765968671282","9805","10232","9697","9729","9739","9971","10024"
"1800413","re2x_l3ax_2017099_1113_0000000_tct","1","6900","13412.5352173913","276.269277156948","13431","14228","11945","12966.95","13075","13723.1","13792"
"1800413","re2x_l3ax_2017099_1113_0000000_tct","2","6900","11652.8576811594","366.557616866051","11668","12858","10293","11026","11182.9","12066","12162.05"
"1800413","re2x_l3ax_2017099_1113_0000000_tct","3","6900","9993.2847826087","127.953674556887","9984","10486","9583","9815","9850","10162","10214"
"1787658","re2x_l3ax_2017099_1113_0000000_tct","1","782","13165.9232736573","593.131270000598","13316.5","13924","11676","11796.4","11947.1","13780.9","13839.95"
"1787658","re2x_l3ax_2017099_1113_0000000_tct","2","782","11413.831202046","643.141208628753","11505","12381","10031","10124","10211.9","12256.9","12297.95"
"1787658","re2x_l3ax_2017099_1113_0000000_tct","3","782","10065.7148337596","226.393172688827","10025","10584","9719","9773","9787","10503.7","10539.95"
"1750897","re2x_l3ax_2017142_1115_0000000_tct","1","1070","13668.4962616822","411.121698488706","13787.5","14342","11993","12665.9","13220.6","14019.1","14126.75"
"1750897","re2x_l3ax_2017142_1115_0000000_tct","2","1070","11818.8271028037","502.745909014571","11986","12471","10624","10908.8","11018.8","12359.1","12402"
"1750897","re2x_l3ax_2017142_1115_0000000_tct","3","1070","9880.97476635514","241.104288903928","9785.5","10839","9579","9618","9638","10240.2","10325.65"
"1800413","re2x_l3ax_2017142_1115_0000000_tct","1","6914","14732.8242695979","1002.06939298019","14337","18335","11950","13816","13888.3","16395.7","16926.55"
"1800413","re2x_l3ax_2017142_1115_0000000_tct","2","6914","11935.4353485681","440.275101984626","11956.5","12995","10435","11151.3","11337.6","12494","12701.35"
"1800413","re2x_l3ax_2017142_1115_0000000_tct","3","6914","10280.3161700897","745.211298740374","9958","13023","9364","9547","9616","11629.7","11875.35"
"1787658","re2x_l3ax_2017142_1115_0000000_tct","1","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1787658","re2x_l3ax_2017142_1115_0000000_tct","2","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1787658","re2x_l3ax_2017142_1115_0000000_tct","3","0","NaN",NA,NA,"-Inf","Inf",NA,NA,NA,NA
"1787658","re2x_l3ax_2017151_1105_0000000_tct","1","22","14227.3636363636","87.2787245414125","14236.5","14355","14017","14111","14116.1","14333.8","14339.7"
"1787658","re2x_l3ax_2017151_1105_0000000_tct","2","22","11310.0454545455","91.8318739523107","11292","11467","11182","11201.05","11202.8","11436.9","11456.05"
"1787658","re2x_l3ax_2017151_1105_0000000_tct","3","22","10132","45.6685783402445","10141","10192","10045","10059.35","10066.9","10181.8","10187.7"
"1750897","re3x_l3ax_2017081_1106_0000000_tct","1","1071","13029.335200747","145.009212285288","13068","13270","12479","12743","12816","13181","13207.5"
"1750897","re3x_l3ax_2017081_1106_0000000_tct","2","1071","11820.7282913165","253.239397528378","11857","12250","10811","11331","11477","12117","12162.5"
"1750897","re3x_l3ax_2017081_1106_0000000_tct","3","1071","9956.64985994398","54.9877785697553","9950","10158","9829","9877","9889","10032","10061"
"1800413","re3x_l3ax_2017081_1106_0000000_tct","1","6900","12918.1655072464","312.725111032685","12927","13750","11663","12388","12496","13301","13371"
